"source_header_ref","xlcall_category","xlcall_symbol","xlcall_numeric_code","xlcall_flag_kind","xlcall_code_expression","oxfunc_surface_stable_id","oxfunc_canonical_surface_name","oxfunc_match_status","note"
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcHline","113","xlCommand","(113 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVpage","114","xlCommand","(114 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcHpage","115","xlCommand","(115 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVscroll","116","xlCommand","(116 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcHscroll","117","xlCommand","(117 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAlert","118","xlCommand","(118 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcNew","119","xlCommand","(119 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCancelCopy","120","xlCommand","(120 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcShowClipboard","121","xlCommand","(121 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMessage","122","xlCommand","(122 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPasteLink","124","xlCommand","(124 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAppActivate","125","xlCommand","(125 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDeleteArrow","126","xlCommand","(126 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcRowHeight","127","xlCommand","(127 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatMove","128","xlCommand","(128 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatSize","129","xlCommand","(129 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormulaReplace","130","xlCommand","(130 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSendKeys","131","xlCommand","(131 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSelectSpecial","132","xlCommand","(132 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcApplyNames","133","xlCommand","(133 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcReplaceFont","134","xlCommand","(134 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFreezePanes","135","xlCommand","(135 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcShowInfo","136","xlCommand","(136 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSplit","137","xlCommand","(137 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnWindow","138","xlCommand","(138 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnData","139","xlCommand","(139 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDisableInput","140","xlCommand","(140 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEcho","141","xlCommand","(141 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOutline","142","xlCommand","(142 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcListNames","143","xlCommand","(143 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFileClose","144","xlCommand","(144 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSaveWorkbook","145","xlCommand","(145 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDataForm","146","xlCommand","(146 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCopyChart","147","xlCommand","(147 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnTime","148","xlCommand","(148 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWait","149","xlCommand","(149 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatFont","150","xlCommand","(150 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFillUp","151","xlCommand","(151 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFillLeft","152","xlCommand","(152 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDeleteOverlay","153","xlCommand","(153 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcNote","154","xlCommand","(154 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcShortMenus","155","xlCommand","(155 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSetUpdateStatus","159","xlCommand","(159 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcColorPalette","161","xlCommand","(161 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcDeleteStyle","162","xlCommand","(162 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWindowRestore","163","xlCommand","(163 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWindowMaximize","164","xlCommand","(164 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcError","165","xlCommand","(165 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcChangeLink","166","xlCommand","(166 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcCalculateDocument","167","xlCommand","(167 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnKey","168","xlCommand","(168 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAppRestore","169","xlCommand","(169 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAppMove","170","xlCommand","(170 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
