"surface","file","matches","final_owner","deletion_batch","deletion_route","notes"
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/operator_reference_family.rs","6","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/or_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/pivotby_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/product.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/randbetween_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/reference_metadata_family.rs","8","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/regression_forecast_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/roman_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/round_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/row_fn.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/rows_fn.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/rtd_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/sequence.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/sin.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/special_dist_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/statistical_tests_family.rs","3","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
